,time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,price_per_kwh
260,01-11 20:10:00,0.0,0.0,0.0,0.0,0.0,8.49,4.90125,0.0,0.26706
261,01-11 21:10:00,0.0,0.0,0.0,0.0,0.0,8.206875,4.85625,0.0,0.20458
262,01-11 22:10:00,0.0,0.0,0.0,0.0,0.0,8.05875,4.76375,0.0,0.20458
263,01-11 23:10:00,0.0,0.0,0.0,0.0,0.0,7.995,4.98625,0.0,0.20458
264,01-12 00:10:00,0.0,0.0,0.0,0.0,0.0,7.8774999999999995,4.840625,0.0,0.20458
265,01-12 01:10:00,0.0,0.0,0.0,0.0,0.0,7.759375,4.689375,0.0,0.20458
266,01-12 02:10:00,0.0,0.0,0.0,0.0,0.0,7.5125,4.513125,0.0,0.20458
267,01-12 03:10:00,0.0,0.0,0.0,0.0,0.0,7.453125,4.3706249999999995,0.0,0.20458
268,01-12 04:10:00,0.0,0.0,0.0,0.0,0.0,7.3375,4.19375,0.0,0.20458
269,01-12 05:10:00,0.0,0.0,0.0,0.0,0.0,7.199999999999999,4.0725,0.0,0.20458
270,01-12 06:10:00,0.0,0.0,0.0,0.0,0.0,7.131875,4.078125,0.0,0.20458
271,01-12 07:10:00,0.0,0.0,0.0,0.0,0.0,7.03875,4.120625,0.0,0.20458
272,01-12 08:10:00,0.0,0.0,0.0,0.0,0.0,6.97125,4.099375,0.0,0.20458
273,01-12 09:10:00,0.0,0.0,0.0,0.0,0.0,7.0,4.24875,0.0,0.26706
274,01-12 10:10:00,539.06625,59.538125,56.883125,1.44125,9.36,7.479374999999999,4.356875,0.0,0.26706
275,01-12 11:10:00,973.1775,107.906875,93.548125,2.691875,15.45,8.221875,4.6425,0.0,0.26706
276,01-12 12:10:00,1305.2175,152.193125,117.88125,3.585,19.47,8.698125000000001,4.8625,0.0,0.26706
277,01-12 13:10:00,1296.2849999999999,153.75437499999998,116.855625,3.656875,19.734375,8.967500000000001,5.04375,0.0,0.26706
278,01-12 14:10:00,1705.00875,224.609375,125.580625,4.153125,18.759375000000002,9.23625,5.184375,0.0,0.26706
279,01-12 15:10:00,1148.7825,135.174375,103.97125,3.0025,16.45,9.28125,5.21125,0.0,0.26706
280,01-12 16:10:00,962.595,124.09812500000001,75.96062500000001,2.054375,10.75,9.2075,5.349375,0.0,0.26706
281,01-12 17:10:00,20.85,0.0,12.02875,0.30625,3.36,9.070625,5.444375,0.0,0.26706
282,01-12 18:10:00,0.0,0.0,0.0,0.0,0.0,8.68125,5.3237499999999995,0.0,0.26706
283,01-12 19:10:00,0.0,0.0,0.0,0.0,0.0,8.49,5.2675,0.0,0.26706
284,01-12 20:10:00,0.0,0.0,0.0,0.0,0.0,8.448125000000001,5.00125,0.0,0.26706
285,01-12 21:10:00,0.0,0.0,0.0,0.0,0.0,8.303125,4.88875,0.0,0.20458
286,01-12 22:10:00,0.0,0.0,0.0,0.0,0.0,8.305,4.87875,0.0,0.20458
287,01-12 23:10:00,0.0,0.0,0.0,0.0,0.0,8.19375,4.815,0.0,0.20458
288,01-13 00:10:00,0.0,0.0,0.0,0.0,0.0,8.056875,4.70625,0.0,0.20458
289,01-13 01:10:00,0.0,0.0,0.0,0.0,0.0,7.993125,4.66875,0.0,0.20458
290,01-13 02:10:00,0.0,0.0,0.0,0.0,0.0,8.005,4.59875,0.0,0.20458
291,01-13 03:10:00,0.0,0.0,0.0,0.0,0.0,8.00375,4.641875,0.0,0.20458
292,01-13 04:10:00,0.0,0.0,0.0,0.0,0.0,7.926875,4.788125,0.0,0.20458
293,01-13 05:10:00,0.0,0.0,0.0,0.0,0.0,7.85375,4.85375,0.0,0.20458
294,01-13 06:10:00,0.0,0.0,0.0,0.0,0.0,7.765,4.785,0.0,0.20458
295,01-13 07:10:00,0.0,0.0,0.0,0.0,0.0,7.6425,4.793125,0.0,0.20458
296,01-13 08:10:00,0.0,0.0,0.0,0.0,0.0,7.554375,4.826875,0.0,0.20458
297,01-13 09:10:00,0.0,0.0,0.0,0.0,0.0,7.4925,4.77625,0.0,0.26706
298,01-13 10:10:00,599.145,70.19,57.48875,1.525625,9.46,7.6118749999999995,4.698125,0.0,0.26706
299,01-13 11:10:00,1367.80875,157.5175,117.03,3.376875,15.57,8.285,4.5975,0.0,0.26706
300,01-13 12:10:00,1811.64375,215.67375,148.530625,4.66125,19.62,8.79625,4.9,0.0,0.26706
301,01-13 13:10:00,1856.2425,199.96812500000001,171.213125,5.024375,21.22,9.181875,5.064375,0.0,0.26706
302,01-13 14:10:00,1837.9275,220.886875,150.016875,4.664375,20.18,9.40125,5.305,0.0,0.26706
303,01-13 15:10:00,1315.44,138.059375,128.635625,3.524375,16.64,9.476875,5.33625,0.0,0.26706
304,01-13 16:10:00,843.4575,96.943125,78.22749999999999,2.025,10.94,9.358125,5.34,0.0,0.26706
305,01-13 17:10:00,30.1725,0.0,14.423125,0.3675,3.55,9.004375,5.353125,0.0,0.26706
306,01-13 18:10:00,0.0,0.0,0.0,0.0,0.0,8.564375,5.3325,0.0,0.26706
307,01-13 19:10:00,0.0,0.0,0.0,0.0,0.0,8.33875,5.435,0.0,0.26706
308,01-13 20:10:00,0.0,0.0,0.0,0.0,0.0,8.1575,5.5825,0.0,0.26706
309,01-13 21:10:00,0.0,0.0,0.0,0.0,0.0,7.9712499999999995,5.496875,0.0,0.20458
310,01-13 22:10:00,0.0,0.0,0.0,0.0,0.0,7.66875,5.333125,0.0,0.20458
311,01-13 23:10:00,0.0,0.0,0.0,0.0,0.0,7.549375,5.1125,0.0,0.20458
312,01-14 00:10:00,0.0,0.0,0.0,0.0,0.0,7.3125,5.1025,0.0,0.20458
313,01-14 01:10:00,0.0,0.0,0.0,0.0,0.0,7.308125,5.078125,0.0,0.20458
314,01-14 02:10:00,0.0,0.0,0.0,0.0,0.0,7.1975,4.99125,0.0,0.20458
315,01-14 03:10:00,0.0,0.0,0.0,0.0,0.0,7.14,4.86625,0.0,0.20458
316,01-14 04:10:00,0.0,0.0,0.0,0.0,0.0,6.969374999999999,4.875,0.0,0.20458
317,01-14 05:10:00,0.0,0.0,0.0,0.0,0.0,6.92375,4.826875,0.0,0.20458
318,01-14 06:10:00,0.0,0.0,0.0,0.0,0.0,6.82625,4.698125,0.0,0.20458
319,01-14 07:10:00,0.0,0.0,0.0,0.0,0.0,6.735625000000001,4.646875,0.0,0.20458
320,01-14 08:10:00,0.0,0.0,0.0,0.0,0.0,6.72375,4.606875,0.0,0.20458
321,01-14 09:10:00,0.0,0.0,0.0,0.0,0.0,6.5806249999999995,4.60375,0.0,0.26706
322,01-14 10:10:00,913.26,120.8625,66.096875,1.845,9.57,6.72,4.684375,0.0,0.26706
323,01-14 11:10:00,1422.96,183.493125,102.915625,3.2925,15.7,7.220000000000001,4.671875,0.0,0.26706
324,01-14 12:10:00,1824.14625,247.84562499999998,121.563125,4.3425,19.77,7.931875,4.716875,0.0,0.26706
325,01-14 13:10:00,1904.9625,267.8275,121.95625,4.556875,21.39,8.478125,4.68625,0.0,0.26706
326,01-14 14:10:00,1590.01875,200.970625,124.168125,4.02375,20.37,8.888125,4.654375,0.0,0.26706
327,01-14 15:10:00,1285.10625,152.09625,110.11687500000001,3.231875,16.83,9.129375,4.6475,0.0,0.26706
328,01-14 16:10:00,950.37,122.184375,73.661875,2.0324999999999998,11.13,9.123750000000001,4.535,0.0,0.26706
329,01-14 17:10:00,22.965,0.0,12.444374999999999,0.318125,3.74,8.953125,4.358125,0.0,0.26706
330,01-14 18:10:00,0.0,0.0,0.0,0.0,0.0,8.289375,4.28875,0.0,0.26706
331,01-14 19:10:00,0.0,0.0,0.0,0.0,0.0,8.023125,4.315625,0.0,0.26706
332,01-14 20:10:00,0.0,0.0,0.0,0.0,0.0,7.94875,4.33375,0.0,0.26706
333,01-14 21:10:00,0.0,0.0,0.0,0.0,0.0,7.7787500000000005,4.396875,0.0,0.20458
334,01-14 22:10:00,0.0,0.0,0.0,0.0,0.0,7.64625,4.54,0.0,0.20458
335,01-14 23:10:00,0.0,0.0,0.0,0.0,0.0,7.601875,4.6675,0.0,0.20458
336,01-15 00:10:00,0.0,0.0,0.0,0.0,0.0,7.42,4.761875,0.0,0.20458
337,01-15 01:10:00,0.0,0.0,0.0,0.0,0.0,7.2775,4.720625,0.0,0.20458
338,01-15 02:10:00,0.0,0.0,0.0,0.0,0.0,7.36625,4.68125,0.0,0.20458
339,01-15 03:10:00,0.0,0.0,0.0,0.0,0.0,7.41,4.741875,0.0,0.20458
340,01-15 04:10:00,0.0,0.0,0.0,0.0,0.0,7.25625,4.93625,0.0,0.20458
341,01-15 05:10:00,0.0,0.0,0.0,0.0,0.0,7.034375,5.298125,0.0,0.20458
342,01-15 06:10:00,0.0,0.0,0.0,0.0,0.0,7.016875000000001,5.46875,0.0,0.20458
343,01-15 07:10:00,0.0,0.0,0.0,0.0,0.0,7.0981250000000005,5.749375,0.0,0.20458
344,01-15 08:10:00,0.0,0.0,0.0,0.0,0.0,7.12875,6.13375,0.0,0.20458
345,01-15 09:10:00,0.0,0.0,0.0,0.0,0.0,7.176875,6.455625,0.0,0.26706
346,01-15 10:10:00,974.8275,129.485,68.221875,1.943125,9.69,7.359375,6.344375,0.0,0.26706
347,01-15 11:10:00,1554.35625,202.0525,105.96625,3.465,15.84,7.729375,6.145625,0.0,0.26706
348,01-15 12:10:00,1851.48,227.6175,140.985625,4.565625,19.93,8.259375,6.283125,0.0,0.26706
349,01-15 13:10:00,1819.6425,224.768125,140.20875,4.574375,21.57,8.6725,6.29,0.0,0.26706
350,01-15 14:10:00,1957.26375,259.74125,135.526875,4.67625,20.56,8.964375,6.178125,0.0,0.26706
351,01-15 15:10:00,1045.8225,101.841875,112.326875,2.993125,17.03,9.06375,5.975,0.0,0.26706
352,01-15 16:10:00,1023.52125,125.54124999999999,85.55875,2.304375,11.33,8.978125,5.5875,0.0,0.26706
353,01-15 17:10:00,283.3725,44.925625000000004,23.99,0.59625,3.93,8.746875,5.0725,0.0,0.26706
354,01-15 18:10:00,0.0,0.0,0.0,0.0,0.0,8.336875,4.780625,0.0,0.26706
355,01-15 19:10:00,0.0,0.0,0.0,0.0,0.0,8.06625,4.763125,0.0,0.26706
356,01-15 20:10:00,0.0,0.0,0.0,0.0,0.0,7.8925,4.83875,0.0,0.26706
357,01-15 21:10:00,0.0,0.0,0.0,0.0,0.0,7.6850000000000005,4.65625,0.0,0.20458
358,01-15 22:10:00,0.0,0.0,0.0,0.0,0.0,7.59375,4.650625,0.0,0.20458
359,01-15 23:10:00,0.0,0.0,0.0,0.0,0.0,7.296250000000001,4.4525,0.0,0.20458
360,01-16 00:10:00,0.0,0.0,0.0,0.0,0.0,7.2425,4.3575,0.0,0.20458
361,01-16 01:10:00,0.0,0.0,0.0,0.0,0.0,7.10875,4.37,0.0,0.20458
362,01-16 02:10:00,0.0,0.0,0.0,0.0,0.0,7.054375,4.37375,0.0,0.20458
363,01-16 03:10:00,0.0,0.0,0.0,0.0,0.0,7.00125,4.461875,0.0,0.20458
364,01-16 04:10:00,0.0,0.0,0.0,0.0,0.0,7.0443750000000005,4.64625,0.0,0.20458
365,01-16 05:10:00,0.0,0.0,0.0,0.0,0.0,6.951875,4.74875,0.0,0.20458
366,01-16 06:10:00,0.0,0.0,0.0,0.0,0.0,6.878125,4.6381250000000005,0.0,0.20458
367,01-16 07:10:00,0.0,0.0,0.0,0.0,0.0,6.83625,4.6375,0.0,0.20458
368,01-16 08:10:00,0.0,0.0,0.0,0.0,0.0,6.835,4.62875,0.0,0.20458
369,01-16 09:10:00,0.0,0.0,0.0,0.0,0.0,6.938125,4.673125,0.0,0.26706
370,01-16 10:10:00,919.43625,119.270625,69.715,1.95875,9.81,7.2575,4.908125,0.0,0.26706
371,01-16 11:10:00,1400.2425,180.205,102.050625,3.27,15.98,7.8256250000000005,4.810625,0.0,0.26706
372,01-16 12:10:00,2023.30875,272.8375,134.31625,4.781874999999999,20.1,8.470625,5.008125000000001,0.0,0.26706
373,01-16 13:10:00,2186.90625,298.526875,143.9925,5.27375,21.75,8.8825,5.136875,0.0,0.26706
374,01-16 14:10:00,2209.23375,296.016875,149.520625,5.170625,20.76,9.3275,5.224375,0.0,0.26706
375,01-16 15:10:00,1727.7337499999999,236.484375,114.749375,3.9225,17.23,9.589375,5.4487499999999995,0.0,0.26706
376,01-16 16:10:00,1249.99125,156.79250000000002,96.01625,2.630625,11.53,9.564375,5.5131250000000005,0.0,0.26706
377,01-16 17:10:00,340.8975,54.41375,25.469375,0.63375,4.13,9.281875,5.475,0.0,0.26706
378,01-16 18:10:00,0.0,0.0,0.0,0.0,0.0,8.886875,5.47875,0.0,0.26706
379,01-16 19:10:00,0.0,0.0,0.0,0.0,0.0,8.629375,5.36625,0.0,0.26706
380,01-16 20:10:00,0.0,0.0,0.0,0.0,0.0,8.43625,5.124375,0.0,0.26706
381,01-16 21:10:00,0.0,0.0,0.0,0.0,0.0,8.138125,4.9825,0.0,0.20458
382,01-16 22:10:00,0.0,0.0,0.0,0.0,0.0,7.91375,4.90125,0.0,0.20458
383,01-16 23:10:00,0.0,0.0,0.0,0.0,0.0,7.57125,5.0,0.0,0.20458
384,01-17 00:10:00,0.0,0.0,0.0,0.0,0.0,7.41875,5.0475,0.0,0.20458
385,01-17 01:10:00,0.0,0.0,0.0,0.0,0.0,7.29125,5.1293750000000005,0.0,0.20458
386,01-17 02:10:00,0.0,0.0,0.0,0.0,0.0,7.249375,5.139375,0.0,0.20458
387,01-17 03:10:00,0.0,0.0,0.0,0.0,0.0,7.15625,5.0525,0.0,0.20458
388,01-17 04:10:00,0.0,0.0,0.0,0.0,0.0,7.00375,5.041875,0.0,0.20458
389,01-17 05:10:00,0.0,0.0,0.0,0.0,0.0,6.916875,5.025625,0.0,0.20458
390,01-17 06:10:00,0.0,0.0,0.0,0.0,0.0,6.7725,4.94375,0.0,0.20458
391,01-17 07:10:00,0.0,0.0,0.0,0.0,0.0,6.74,5.0,0.0,0.20458
392,01-17 08:10:00,0.0,0.0,0.0,0.0,0.0,6.66125,4.96125,0.0,0.20458
393,01-17 09:10:00,0.0,0.0,0.0,0.0,0.0,6.6743749999999995,4.878125,0.0,0.26706
394,01-17 10:10:00,964.1475,133.356875,63.12875,1.88375,9.94,7.0825000000000005,5.025,0.0,0.26706
395,01-17 11:10:00,1440.4275,194.076875,96.830625,3.28875,16.13,7.793125,4.793125,0.0,0.26706
396,01-17 12:10:00,1966.48125,277.63125,121.578125,4.54125,20.27,8.486875,4.953125,0.0,0.26706
397,01-17 13:10:00,2277.61125,321.15375,141.831875,5.34125,21.94,8.928125,5.28,0.0,0.26706
398,01-17 14:10:00,2108.0625,284.594375,141.33625,5.0512500000000005,20.96,9.183125,5.415625,0.0,0.26706
399,01-17 15:10:00,1506.06375,193.05249999999998,113.564375,3.64375,17.44,9.329375,5.3412500000000005,0.0,0.26706
400,01-17 16:10:00,1071.01875,140.695625,78.35625,2.269375,11.74,9.270624999999999,5.203125,0.0,0.26706
401,01-17 17:10:00,400.30125,64.210625,27.110625,0.685625,4.34,9.025625,5.0600000000000005,0.0,0.26706
402,01-17 18:10:00,0.0,0.0,0.0,0.0,0.0,8.478125,5.04625,0.0,0.26706
403,01-17 19:10:00,0.0,0.0,0.0,0.0,0.0,8.1625,5.229375,0.0,0.26706
404,01-17 20:10:00,0.0,0.0,0.0,0.0,0.0,8.094375,5.413125,0.0,0.26706
405,01-17 21:10:00,0.0,0.0,0.0,0.0,0.0,7.903125,5.650625,0.0,0.20458
406,01-17 22:10:00,0.0,0.0,0.0,0.0,0.0,7.790625,5.7837499999999995,0.0,0.20458
407,01-17 23:10:00,0.0,0.0,0.0,0.0,0.0,7.520625,6.14125,0.0,0.20458
408,01-18 00:10:00,0.0,0.0,0.0,0.0,0.0,7.328125,6.12125,0.0,0.20458
409,01-18 01:10:00,0.0,0.0,0.0,0.0,0.0,7.194375,6.035,0.0,0.20458
410,01-18 02:10:00,0.0,0.0,0.0,0.0,0.0,7.0718749999999995,5.99875,0.0,0.20458
411,01-18 03:10:00,0.0,0.0,0.0,0.0,0.0,6.951875,5.97125,0.0,0.20458
412,01-18 04:10:00,0.0,0.0,0.0,0.0,0.0,6.77625,6.033125,0.0,0.20458
413,01-18 05:10:00,0.0,0.0,0.0,0.0,0.0,6.829375,6.1899999999999995,0.0,0.20458
414,01-18 06:10:00,0.0,0.0,0.0,0.0,0.0,6.8375,6.34,0.0,0.20458
415,01-18 07:10:00,0.0,0.0,0.0,0.0,0.0,6.594375,6.655625,0.0,0.20458
416,01-18 08:10:00,0.0,0.0,0.0,0.0,0.0,6.456875,6.378125,0.0,0.20458
417,01-18 09:10:00,0.0,0.0,0.0,0.0,0.0,6.4825,6.1987499999999995,0.0,0.26706
418,01-18 10:10:00,624.66375,73.02125000000001,57.399375,1.54375,10.07,6.711875,6.349375,0.0,0.26706
419,01-18 11:10:00,991.70625,105.733125,94.948125,2.736875,16.29,7.165,6.3187500000000005,0.0,0.26706
420,01-18 12:10:00,1213.5225,136.176875,108.1375,3.32625,20.45,7.733124999999999,6.233125,0.0,0.26706
421,01-18 13:10:00,1205.95875,128.875,115.5775,3.515625,22.14,8.096875,6.19375,0.0,0.26706
422,01-18 14:10:00,1427.46,168.06,119.771875,3.7975,21.17,8.44375,5.840625,0.0,0.26706
423,01-18 15:10:00,934.0125,83.544375,108.34375,2.929375,17.65,8.553125,5.63375,0.0,0.26706
424,01-18 16:10:00,934.31625,109.16437499999999,82.31375,2.240625,11.95,8.52625,5.710625,0.0,0.26706
425,01-18 17:10:00,434.49375,67.38749999999999,29.54,0.73,4.55,8.41,5.611875,0.0,0.26706
426,01-18 18:10:00,0.0,0.0,0.0,0.0,0.0,8.128125,5.465625,0.0,0.26706
427,01-18 19:10:00,0.0,0.0,0.0,0.0,0.0,7.864375,5.383125,0.0,0.26706
428,01-18 20:10:00,0.0,0.0,0.0,0.0,0.0,7.62875,5.24125,0.0,0.26706
429,01-18 21:10:00,0.0,0.0,0.0,0.0,0.0,7.41875,5.249375000000001,0.0,0.20458
430,01-18 22:10:00,0.0,0.0,0.0,0.0,0.0,7.2924999999999995,5.23375,0.0,0.20458
431,01-18 23:10:00,0.0,0.0,0.0,0.0,0.0,6.975,5.35,0.0,0.20458
432,01-19 00:10:00,0.0,0.0,0.0,0.0,0.0,6.7250000000000005,5.323125,0.0,0.20458
433,01-19 01:10:00,0.0,0.0,0.0,0.0,0.0,6.4275,5.22,0.0,0.20458
434,01-19 02:10:00,0.0,0.0,0.0,0.0,0.0,6.305625,5.39625,0.0,0.20458
435,01-19 03:10:00,0.0,0.0,0.0,0.0,0.0,6.200625,5.53375,0.0,0.20458
436,01-19 04:10:00,0.0,0.0,0.0,0.0,0.0,6.078125,5.396875,0.0,0.20458
437,01-19 05:10:00,0.0,0.0,0.0,0.0,0.0,6.14875,5.37625,0.0,0.20458
438,01-19 06:10:00,0.0,0.0,0.0,0.0,0.0,6.10625,5.33625,0.0,0.20458
439,01-19 07:10:00,0.0,0.0,0.0,0.0,0.0,6.08125,5.238125,0.0,0.20458
440,01-19 08:10:00,0.0,0.0,0.0,0.0,0.0,6.08125,5.090625,0.0,0.20458
441,01-19 09:10:00,102.70125,21.396875,9.16375,0.244375,2.25,6.035,4.996875,0.0,0.26706
442,01-19 10:10:00,1048.78875,133.26875,78.279375,2.225625,10.21,6.22625,4.979375,0.0,0.26706
443,01-19 11:10:00,1581.93,212.653125,103.173125,3.571875,16.45,6.8149999999999995,4.858125,0.0,0.26706
444,01-19 12:10:00,1918.32375,260.70125,124.898125,4.559375,20.64,7.37375,4.926875,0.0,0.26706
445,01-19 13:10:00,2029.17375,273.254375,135.9425,4.97625,22.35,7.7631250000000005,4.948125,0.0,0.26706
446,01-19 14:10:00,1921.26375,256.386875,130.903125,4.65625,21.39,7.9825,4.970625,0.0,0.26706
447,01-19 15:10:00,1474.12125,182.481875,115.15375,3.6487499999999997,17.87,8.085625,5.046875,0.0,0.26706
448,01-19 16:10:00,1120.9725,141.35125,85.223125,2.453125,12.17,8.136875,5.058125,0.0,0.26706
449,01-19 17:10:00,526.9725,82.4575,33.053125,0.848125,4.76,7.9350000000000005,4.82125,0.0,0.26706
450,01-19 18:10:00,0.0,0.0,0.0,0.0,0.0,7.50875,4.71125,0.0,0.26706
451,01-19 19:10:00,0.0,0.0,0.0,0.0,0.0,7.158125,4.755,0.0,0.26706
452,01-19 20:10:00,0.0,0.0,0.0,0.0,0.0,6.920625,4.740625,0.0,0.26706
453,01-19 21:10:00,0.0,0.0,0.0,0.0,0.0,6.854375,4.6587499999999995,0.0,0.20458
454,01-19 22:10:00,0.0,0.0,0.0,0.0,0.0,6.7825,4.685625,0.0,0.20458
455,01-19 23:10:00,0.0,0.0,0.0,0.0,0.0,6.378125,4.6125,0.0,0.20458
456,01-20 00:10:00,0.0,0.0,0.0,0.0,0.0,6.38125,4.335625,0.0,0.20458
457,01-20 01:10:00,0.0,0.0,0.0,0.0,0.0,6.229375,4.28625,0.0,0.20458
458,01-20 02:10:00,0.0,0.0,0.0,0.0,0.0,6.145,4.31,0.0,0.20458
459,01-20 03:10:00,0.0,0.0,0.0,0.0,0.0,6.0668750000000005,4.485625,0.0,0.20458
460,01-20 04:10:00,0.0,0.0,0.0,0.0,0.0,6.0475,4.5043750000000005,0.0,0.20458
461,01-20 05:10:00,0.0,0.0,0.0,0.0,0.0,6.021875,4.499375000000001,0.0,0.20458
462,01-20 06:10:00,0.0,0.0,0.0,0.0,0.0,6.0112499999999995,4.78,0.0,0.20458
463,01-20 07:10:00,0.0,0.0,0.0,0.0,0.0,6.04,4.87,0.0,0.20458
464,01-20 08:10:00,0.0,0.0,0.0,0.0,0.0,6.014375,4.874375,0.0,0.20458
465,01-20 09:10:00,149.6475,30.726875,10.828125,0.29875,2.3718749999999997,5.9825,4.840625,0.0,0.26706
466,01-20 10:10:00,857.78625,102.55375000000001,72.776875,2.015,10.36,6.359375,4.975,0.0,0.26706
467,01-20 11:10:00,1442.9025,171.134375,115.028125,3.569375,16.62,6.936875,5.475,0.0,0.26706
468,01-20 12:10:00,1998.64125,251.035,146.575625,4.9662500000000005,20.83,7.589375,5.6025,0.0,0.26706
469,01-20 13:10:00,2212.64625,279.5825,161.746875,5.54875,22.56,8.0575,5.619375,0.0,0.26706
470,01-20 14:10:00,1955.51625,268.55,123.989375,4.636875,20.259375,8.286875,5.423125,0.0,0.26706
471,01-20 15:10:00,1753.2975000000001,233.250625,118.363125,4.030625,18.1,8.383750000000001,5.1425,0.0,0.26706
472,01-20 16:10:00,1415.085,195.519375,89.005625,2.805625,12.39,8.4,4.88,0.0,0.26706
473,01-20 17:10:00,457.26,68.9125,32.23125,0.8049999999999999,4.659375,8.184375,4.495,0.0,0.26706
474,01-20 18:10:00,0.0,0.0,0.0,0.0,0.0,7.68875,4.38375,0.0,0.26706
475,01-20 19:10:00,0.0,0.0,0.0,0.0,0.0,7.194375,4.43125,0.0,0.26706
476,01-20 20:10:00,0.0,0.0,0.0,0.0,0.0,6.8306249999999995,4.569375,0.0,0.26706
477,01-20 21:10:00,0.0,0.0,0.0,0.0,0.0,6.55375,4.5600000000000005,0.0,0.20458
478,01-20 22:10:00,0.0,0.0,0.0,0.0,0.0,6.3675,4.53375,0.0,0.20458
479,01-20 23:10:00,0.0,0.0,0.0,0.0,0.0,6.1675,4.504375,0.0,0.20458
480,01-21 00:10:00,0.0,0.0,0.0,0.0,0.0,6.0268749999999995,4.4525,0.0,0.20458
481,01-21 01:10:00,0.0,0.0,0.0,0.0,0.0,5.730625,4.379375,0.0,0.20458
482,01-21 02:10:00,0.0,0.0,0.0,0.0,0.0,5.56625,4.33625,0.0,0.20458
483,01-21 03:10:00,0.0,0.0,0.0,0.0,0.0,5.388125,4.4556249999999995,0.0,0.20458
484,01-21 04:10:00,0.0,0.0,0.0,0.0,0.0,5.325,4.288125,0.0,0.20458
485,01-21 05:10:00,0.0,0.0,0.0,0.0,0.0,5.158125,4.22875,0.0,0.20458
486,01-21 06:10:00,0.0,0.0,0.0,0.0,0.0,4.9325,4.41,0.0,0.20458
487,01-21 07:10:00,0.0,0.0,0.0,0.0,0.0,4.765625,4.5775,0.0,0.20458
488,01-21 08:10:00,0.0,0.0,0.0,0.0,0.0,4.680625,4.608125,0.0,0.20458
489,01-21 09:10:00,168.69375,33.894999999999996,10.52125,0.296875,2.3275,4.74625,4.668125,0.0,0.26706
490,01-21 10:10:00,1103.1675,144.843125,75.773125,2.238125,9.853125,5.228125,4.87125,0.0,0.26706
491,01-21 11:10:00,1817.74875,250.259375,110.045,3.98875,16.8,6.23125,5.004375,0.0,0.26706
492,01-21 12:10:00,1905.3,250.7625,133.54125,4.827500000000001,21.03,7.025625000000001,5.224375,0.0,0.26706
493,01-21 13:10:00,2199.99,308.6875,138.491875,5.4087499999999995,22.78,7.609375,5.47375,0.0,0.26706
494,01-21 14:10:00,2041.51875,258.181875,150.775625,5.09375,20.475,7.91125,5.504375,0.0,0.26706
495,01-21 15:10:00,1587.3,195.264375,122.87,3.919375,17.184375,8.195,5.4475,0.0,0.26706
496,01-21 16:10:00,1341.73875,178.87625,91.003125,2.77875,12.62,8.24625,5.3706249999999995,0.0,0.26706
497,01-21 17:10:00,438.0075,64.400625,33.1825,0.835,5.19,8.168125,5.180625,0.0,0.26706
498,01-21 18:10:00,0.0,0.0,0.0,0.0,0.0,7.8625,4.961875,0.0,0.26706
499,01-21 19:10:00,0.0,0.0,0.0,0.0,0.0,7.58125,4.845,0.0,0.26706
500,01-21 20:10:00,0.0,0.0,0.0,0.0,0.0,7.41625,4.87125,0.0,0.26706
501,01-21 21:10:00,0.0,0.0,0.0,0.0,0.0,7.2525,5.034375,0.0,0.20458
502,01-21 22:10:00,0.0,0.0,0.0,0.0,0.0,7.131875,5.1937500000000005,0.0,0.20458
503,01-21 23:10:00,0.0,0.0,0.0,0.0,0.0,6.9593750000000005,5.28375,0.0,0.20458
504,01-22 00:10:00,0.0,0.0,0.0,0.0,0.0,6.9662500000000005,5.3325,0.0,0.20458
505,01-22 01:10:00,0.0,0.0,0.0,0.0,0.0,6.908125,5.3306249999999995,0.0,0.20458
506,01-22 02:10:00,0.0,0.0,0.0,0.0,0.0,6.865,5.266875000000001,0.0,0.20458
507,01-22 03:10:00,0.0,0.0,0.0,0.0,0.0,6.800625,5.2456249999999995,0.0,0.20458
508,01-22 04:10:00,0.0,0.0,0.0,0.0,0.0,6.749375,5.301875,0.0,0.20458
509,01-22 05:10:00,0.0,0.0,0.0,0.0,0.0,6.565,5.266875,0.0,0.20458
510,01-22 06:10:00,0.0,0.0,0.0,0.0,0.0,6.43625,5.26625,0.0,0.20458
511,01-22 07:10:00,0.0,0.0,0.0,0.0,0.0,6.355,5.20625,0.0,0.20458
512,01-22 08:10:00,0.0,0.0,0.0,0.0,0.0,6.22,5.090625,0.0,0.20458
513,01-22 09:10:00,169.41750000000002,33.556875,11.859375,0.333125,2.625,6.259375,4.934375,0.0,0.26706
514,01-22 10:10:00,998.3025,121.580625,80.48125,2.281875,10.67,6.56875,4.943125,0.0,0.26706
515,01-22 11:10:00,1526.7225,209.335,95.490625,3.49,16.98,7.145,4.988125,0.0,0.26706
516,01-22 12:10:00,1490.12625,186.235625,114.603125,3.8975,19.903125,7.78,5.000625,0.0,0.26706
517,01-22 13:10:00,1571.0925,195.95125000000002,122.636875,4.21625,21.5625,8.26375,5.0,0.0,0.26706
518,01-22 14:10:00,1456.25625,162.9525,131.209375,4.045625,20.690625,8.6875,5.055625,0.0,0.26706
519,01-22 15:10:00,1436.7,175.155625,115.018125,3.639375,17.4,8.94875,4.87875,0.0,0.26706
